id,ensembl_gene,symbol,entrez_id,transcript_type
ENST00000390443,ENSG00000211795,TRAV8-6,NA,TR_V_gene
ENST00000390444,ENSG00000211796,TRAV16,NA,TR_V_gene
ENST00000390445,ENSG00000211797,TRAV17,NA,TR_V_gene
ENST00000390446,ENSG00000211798,TRAV18,NA,TR_V_gene
ENST00000390447,ENSG00000211799,TRAV19,NA,TR_V_gene
ENST00000390448,ENSG00000211800,TRAV20,NA,TR_V_gene
ENST00000390449,ENSG00000211801,TRAV21,NA,TR_V_gene
ENST00000390450,ENSG00000211802,TRAV22,NA,TR_V_gene
ENST00000390451,ENSG00000211803,TRAV23DV6,NA,TR_V_gene
ENST00000390452,ENSG00000211804,TRDV1,NA,TR_V_gene
ENST00000621643,ENSG00000211804,TRDV1,NA,TR_V_gene
ENST00000390453,ENSG00000211805,TRAV24,NA,TR_V_gene
ENST00000390454,ENSG00000211806,TRAV25,NA,TR_V_gene
ENST00000390455,ENSG00000211807,TRAV26-1,NA,TR_V_gene
ENST00000390456,ENSG00000211808,TRAV8-7,NA,TR_V_gene
ENST00000390457,ENSG00000211809,TRAV27,NA,TR_V_gene
ENST00000390458,ENSG00000211810,TRAV29DV5,NA,TR_V_gene
ENST00000557168,ENSG00000259092,TRAV30,NA,TR_V_gene
ENST00000390460,ENSG00000211812,TRAV26-2,NA,TR_V_gene
ENST00000390461,ENSG00000211813,TRAV34,NA,TR_V_gene
ENST00000390463,ENSG00000211815,TRAV36DV7,NA,TR_V_gene
ENST00000390464,ENSG00000211816,TRAV38-1,NA,TR_V_gene
ENST00000618259,ENSG00000277734,TRAC,NA,TR_C_gene
ENST00000613353,ENSG00000277734,TRAC,NA,TR_C_gene
ENST00000611204,ENSG00000277734,TRAC,NA,TR_C_gene
ENST00000616778,ENSG00000277734,TRAC,NA,TR_C_gene
ENST00000611116,ENSG00000277734,TRAC,NA,TR_C_gene
ENST00000390465,ENSG00000211817,TRAV38-2DV8,NA,TR_V_gene
ENST00000390466,ENSG00000211818,TRAV39,NA,TR_V_gene
ENST00000390467,ENSG00000211819,TRAV40,NA,TR_V_gene
ENST00000390468,ENSG00000211820,TRAV41,NA,TR_V_gene
ENST00000390469,ENSG00000211821,TRDV2,NA,TR_V_gene
ENST00000617343,ENSG00000211829,TRDC,NA,TR_C_gene
ENST00000390477,ENSG00000211829,TRDC,NA,TR_C_gene
ENST00000415118,ENSG00000223997,TRDD1,NA,TR_D_gene
ENST00000434970,ENSG00000237235,TRDD2,NA,TR_D_gene
ENST00000448914,ENSG00000228985,TRDD3,NA,TR_D_gene
ENST00000390473,ENSG00000211825,TRDJ1,NA,TR_J_gene
ENST00000390474,ENSG00000211826,TRDJ4,NA,TR_J_gene
ENST00000390475,ENSG00000211827,TRDJ2,NA,TR_J_gene
ENST00000390476,ENSG00000211828,TRDJ3,NA,TR_J_gene
ENST00000535880,ENSG00000256590,TRDV3,NA,TR_V_gene
ENST00000390479,ENSG00000211831,TRAJ61,NA,TR_J_gene
ENST00000390480,ENSG00000211832,TRAJ59,NA,TR_J_gene
ENST00000390481,ENSG00000211833,TRAJ58,NA,TR_J_gene
ENST00000390482,ENSG00000211834,TRAJ57,NA,TR_J_gene
ENST00000390483,ENSG00000211835,TRAJ56,NA,TR_J_gene
ENST00000390484,ENSG00000211836,TRAJ54,NA,TR_J_gene
ENST00000390485,ENSG00000211837,TRAJ53,NA,TR_J_gene
ENST00000390486,ENSG00000211838,TRAJ52,NA,TR_J_gene
ENST00000390487,ENSG00000211839,TRAJ50,NA,TR_J_gene
ENST00000390488,ENSG00000211840,TRAJ49,NA,TR_J_gene
ENST00000390489,ENSG00000211841,TRAJ48,NA,TR_J_gene
ENST00000390490,ENSG00000211842,TRAJ47,NA,TR_J_gene
ENST00000390491,ENSG00000211843,TRAJ46,NA,TR_J_gene
ENST00000390492,ENSG00000211844,TRAJ45,NA,TR_J_gene
ENST00000390493,ENSG00000211845,TRAJ44,NA,TR_J_gene
ENST00000390494,ENSG00000211846,TRAJ43,NA,TR_J_gene
ENST00000390495,ENSG00000211847,TRAJ42,NA,TR_J_gene
ENST00000390496,ENSG00000211848,TRAJ41,NA,TR_J_gene
ENST00000390497,ENSG00000211849,TRAJ40,NA,TR_J_gene
ENST00000390498,ENSG00000211850,TRAJ39,NA,TR_J_gene
ENST00000390499,ENSG00000211851,TRAJ38,NA,TR_J_gene
ENST00000612375,ENSG00000278661,TRAJ37,NA,TR_J_gene
ENST00000614481,ENSG00000276699,TRAJ36,NA,TR_J_gene
ENST00000390502,ENSG00000211854,TRAJ35,NA,TR_J_gene
ENST00000390503,ENSG00000211855,TRAJ34,NA,TR_J_gene
ENST00000390504,ENSG00000211856,TRAJ33,NA,TR_J_gene
ENST00000390505,ENSG00000211857,TRAJ32,NA,TR_J_gene
ENST00000390506,ENSG00000211858,TRAJ31,NA,TR_J_gene
ENST00000390507,ENSG00000211859,TRAJ30,NA,TR_J_gene
ENST00000390508,ENSG00000211860,TRAJ29,NA,TR_J_gene
ENST00000390509,ENSG00000211861,TRAJ28,NA,TR_J_gene
ENST00000390510,ENSG00000211862,TRAJ27,NA,TR_J_gene
ENST00000390511,ENSG00000211863,TRAJ26,NA,TR_J_gene
ENST00000390512,ENSG00000211864,TRAJ25,NA,TR_J_gene
ENST00000390513,ENSG00000211865,TRAJ24,NA,TR_J_gene
ENST00000390514,ENSG00000211866,TRAJ23,NA,TR_J_gene
ENST00000390515,ENSG00000211867,TRAJ22,NA,TR_J_gene
ENST00000390516,ENSG00000211868,TRAJ21,NA,TR_J_gene
ENST00000390517,ENSG00000211869,TRAJ20,NA,TR_J_gene
ENST00000390518,ENSG00000211870,TRAJ19,NA,TR_J_gene
ENST00000390519,ENSG00000211871,TRAJ18,NA,TR_J_gene
ENST00000390520,ENSG00000211872,TRAJ17,NA,TR_J_gene
ENST00000390521,ENSG00000211873,TRAJ16,NA,TR_J_gene
ENST00000390523,ENSG00000211875,TRAJ14,NA,TR_J_gene
ENST00000390524,ENSG00000211876,TRAJ13,NA,TR_J_gene
ENST00000390525,ENSG00000211877,TRAJ12,NA,TR_J_gene
ENST00000390526,ENSG00000211878,TRAJ11,NA,TR_J_gene
ENST00000390527,ENSG00000211879,TRAJ10,NA,TR_J_gene
ENST00000390528,ENSG00000211880,TRAJ9,NA,TR_J_gene
ENST00000390530,ENSG00000211882,TRAJ7,NA,TR_J_gene
ENST00000390531,ENSG00000211883,TRAJ6,NA,TR_J_gene
ENST00000390532,ENSG00000211884,TRAJ5,NA,TR_J_gene
ENST00000390533,ENSG00000211885,TRAJ4,NA,TR_J_gene
ENST00000390534,ENSG00000211886,TRAJ3,NA,TR_J_gene
ENST00000390535,ENSG00000211887,TRAJ2,NA,TR_J_gene
ENST00000390536,ENSG00000211888,TRAJ1,NA,TR_J_gene
ENST00000557543,ENSG00000172590,MRPL52,122704,retained_intron
ENST00000355151,ENSG00000172590,MRPL52,122704,protein_coding
ENST00000556214,ENSG00000172590,MRPL52,122704,retained_intron
ENST00000553482,ENSG00000172590,MRPL52,122704,retained_intron
ENST00000556654,ENSG00000172590,MRPL52,122704,processed_transcript
ENST00000397496,ENSG00000172590,MRPL52,122704,protein_coding
ENST00000555345,ENSG00000172590,MRPL52,122704,protein_coding
ENST00000432849,ENSG00000172590,MRPL52,122704,protein_coding
ENST00000553711,ENSG00000172590,MRPL52,122704,protein_coding
ENST00000556465,ENSG00000172590,MRPL52,122704,protein_coding
ENST00000397505,ENSG00000172590,MRPL52,122704,protein_coding
ENST00000557221,ENSG00000172590,MRPL52,122704,protein_coding
ENST00000311892,ENSG00000172590,MRPL52,122704,protein_coding
ENST00000556840,ENSG00000172590,MRPL52,122704,protein_coding
ENST00000461594,ENSG00000172590,MRPL52,122704,processed_transcript
ENST00000555536,ENSG00000172590,MRPL52,122704,protein_coding
ENST00000553965,ENSG00000172590,MRPL52,122704,retained_intron
ENST00000267396,ENSG00000139890,REM2,161253,protein_coding
ENST00000536884,ENSG00000139890,REM2,161253,protein_coding
ENST00000557515,ENSG00000100813,ACIN1,22985,protein_coding
ENST00000473758,ENSG00000100813,ACIN1,22985,nonsense_mediated_decay
ENST00000338631,ENSG00000100813,ACIN1,22985,protein_coding
ENST00000357481,ENSG00000100813,ACIN1,22985,protein_coding
ENST00000605057,ENSG00000100813,ACIN1,22985,protein_coding
ENST00000262710,ENSG00000100813,ACIN1,22985,protein_coding
ENST00000457657,ENSG00000100813,ACIN1,22985,protein_coding
ENST00000397341,ENSG00000100813,ACIN1,22985,protein_coding
ENST00000555053,ENSG00000100813,ACIN1,22985,protein_coding
ENST00000555478,ENSG00000100813,ACIN1,22985,retained_intron
ENST00000555395,ENSG00000100813,ACIN1,22985,retained_intron
ENST00000554680,ENSG00000100813,ACIN1,22985,retained_intron
ENST00000553790,ENSG00000100813,ACIN1,22985,retained_intron
ENST00000556052,ENSG00000100813,ACIN1,22985,retained_intron
ENST00000555566,ENSG00000100813,ACIN1,22985,protein_coding
ENST00000557039,ENSG00000100813,ACIN1,22985,retained_intron
ENST00000555807,ENSG00000100813,ACIN1,22985,retained_intron
ENST00000553721,ENSG00000100813,ACIN1,22985,processed_transcript
ENST00000557432,ENSG00000100813,ACIN1,22985,processed_transcript
ENST00000555352,ENSG00000100813,ACIN1,22985,nonsense_mediated_decay
ENST00000553501,ENSG00000100813,ACIN1,22985,retained_intron
ENST00000554979,ENSG00000100813,ACIN1,22985,retained_intron
ENST00000554708,ENSG00000100813,ACIN1,22985,retained_intron
ENST00000357460,ENSG00000215271,HOMEZ,57594,protein_coding
ENST00000561013,ENSG00000215271,HOMEZ,57594,protein_coding
ENST00000606731,ENSG00000215271,HOMEZ,57594,protein_coding
ENST00000558278,ENSG00000215271,HOMEZ,57594,processed_transcript
ENST00000452015,ENSG00000235194,PPP1R3E,90673,protein_coding
ENST00000561426,ENSG00000235194,PPP1R3E,90673,processed_transcript
ENST00000558058,ENSG00000235194,PPP1R3E,90673,protein_coding
ENST00000559314,ENSG00000235194,PPP1R3E,90673,protein_coding
ENST00000560913,ENSG00000235194,PPP1R3E,90673,protein_coding
ENST00000560073,ENSG00000235194,PPP1R3E,90673,processed_transcript
ENST00000559942,ENSG00000235194,PPP1R3E,90673,protein_coding
ENST00000561178,ENSG00000235194,PPP1R3E,90673,retained_intron
ENST00000561437,ENSG00000235194,PPP1R3E,90673,protein_coding
ENST00000216727,ENSG00000100836,PABPN1,8106,protein_coding
ENST00000397276,ENSG00000100836,PABPN1,8106,protein_coding
ENST00000556821,ENSG00000100836,PABPN1,8106,protein_coding
ENST00000556809,ENSG00000100836,PABPN1,8106,retained_intron
ENST00000557702,ENSG00000100836,PABPN1,8106,protein_coding
ENST00000554062,ENSG00000100836,PABPN1,8106,retained_intron
ENST00000553960,ENSG00000100836,PABPN1,8106,retained_intron
ENST00000555295,ENSG00000100836,PABPN1,8106,protein_coding
ENST00000288087,ENSG00000213920,MDP1,145553,protein_coding
ENST00000530222,ENSG00000213920,MDP1,145553,retained_intron
ENST00000396833,ENSG00000213920,MDP1,145553,protein_coding
ENST00000532557,ENSG00000213920,MDP1,145553,processed_transcript
ENST00000531553,ENSG00000213920,MDP1,145553,retained_intron
ENST00000525696,ENSG00000213920,MDP1,145553,processed_transcript
ENST00000533536,ENSG00000213920,MDP1,145553,retained_intron
ENST00000532742,ENSG00000213920,MDP1,145553,retained_intron
ENST00000528849,ENSG00000213920,MDP1,145553,retained_intron
ENST00000466422,ENSG00000213920,MDP1,145553,retained_intron
ENST00000605847,ENSG00000255526,NEDD8-MDP1,NA,nonsense_mediated_decay
ENST00000534348,ENSG00000255526,NEDD8-MDP1,NA,protein_coding
ENST00000530579,ENSG00000255526,NEDD8-MDP1,NA,nonsense_mediated_decay
ENST00000604306,ENSG00000255526,NEDD8-MDP1,NA,processed_transcript
ENST00000288111,ENSG00000157379,DHRS1,115817,protein_coding
ENST00000559088,ENSG00000157379,DHRS1,115817,processed_transcript
ENST00000561281,ENSG00000157379,DHRS1,115817,retained_intron
ENST00000559084,ENSG00000157379,DHRS1,115817,retained_intron
ENST00000396813,ENSG00000157379,DHRS1,115817,protein_coding
ENST00000561137,ENSG00000157379,DHRS1,115817,retained_intron
ENST00000558340,ENSG00000157379,DHRS1,115817,nonsense_mediated_decay
ENST00000561273,ENSG00000157379,DHRS1,115817,retained_intron
ENST00000559483,ENSG00000157379,DHRS1,115817,processed_transcript
ENST00000560991,ENSG00000157379,DHRS1,115817,retained_intron
ENST00000558114,ENSG00000157379,DHRS1,115817,retained_intron
ENST00000626267,ENSG00000281282,AL137164.1,NA,protein_coding
ENST00000216807,ENSG00000100916,BRMS1L,84312,protein_coding
ENST00000552677,ENSG00000100916,BRMS1L,84312,nonsense_mediated_decay
ENST00000547420,ENSG00000100916,BRMS1L,84312,nonsense_mediated_decay
ENST00000548758,ENSG00000100916,BRMS1L,84312,retained_intron
ENST00000551774,ENSG00000100916,BRMS1L,84312,protein_coding
ENST00000552849,ENSG00000100916,BRMS1L,84312,retained_intron
ENST00000308317,ENSG00000092208,GEMIN2,8487,protein_coding
ENST00000525153,ENSG00000092208,GEMIN2,8487,nonsense_mediated_decay
ENST00000396249,ENSG00000092208,GEMIN2,8487,protein_coding
ENST00000412033,ENSG00000092208,GEMIN2,8487,nonsense_mediated_decay
ENST00000250379,ENSG00000092208,GEMIN2,8487,protein_coding
ENST00000531684,ENSG00000092208,GEMIN2,8487,nonsense_mediated_decay
ENST00000534684,ENSG00000092208,GEMIN2,8487,protein_coding
ENST00000525430,ENSG00000092208,GEMIN2,8487,retained_intron
ENST00000527381,ENSG00000092208,GEMIN2,8487,protein_coding
ENST00000524980,ENSG00000092208,GEMIN2,8487,retained_intron
ENST00000529365,ENSG00000092208,GEMIN2,8487,retained_intron
ENST00000524781,ENSG00000092208,GEMIN2,8487,protein_coding
ENST00000426342,ENSG00000139915,MDGA2,161357,protein_coding
ENST00000399232,ENSG00000139915,MDGA2,161357,protein_coding
ENST00000357362,ENSG00000139915,MDGA2,161357,protein_coding
ENST00000557238,ENSG00000139915,MDGA2,161357,nonsense_mediated_decay
ENST00000557516,ENSG00000139915,MDGA2,161357,retained_intron
ENST00000555521,ENSG00000139915,MDGA2,161357,retained_intron
ENST00000554762,ENSG00000139915,MDGA2,161357,protein_coding
ENST00000482848,ENSG00000139915,MDGA2,161357,nonsense_mediated_decay
ENST00000486952,ENSG00000139915,MDGA2,161357,protein_coding
ENST00000472499,ENSG00000139915,MDGA2,161357,processed_transcript
ENST00000556392,ENSG00000197776,KLHDC1,122773,nonsense_mediated_decay
ENST00000555704,ENSG00000197776,KLHDC1,122773,nonsense_mediated_decay
ENST00000359332,ENSG00000197776,KLHDC1,122773,protein_coding
ENST00000553274,ENSG00000197776,KLHDC1,122773,protein_coding
ENST00000557128,ENSG00000197776,KLHDC1,122773,protein_coding
ENST00000554512,ENSG00000197776,KLHDC1,122773,processed_transcript
ENST00000554335,ENSG00000020577,SAMD4A,23034,protein_coding
ENST00000251091,ENSG00000020577,SAMD4A,23034,protein_coding
ENST00000631086,ENSG00000020577,SAMD4A,23034,protein_coding
ENST00000392067,ENSG00000020577,SAMD4A,23034,protein_coding
ENST00000555112,ENSG00000020577,SAMD4A,23034,processed_transcript
ENST00000555091,ENSG00000020577,SAMD4A,23034,processed_transcript
ENST00000557692,ENSG00000020577,SAMD4A,23034,processed_transcript
ENST00000557013,ENSG00000020577,SAMD4A,23034,retained_intron
ENST00000554587,ENSG00000020577,SAMD4A,23034,processed_transcript
ENST00000555192,ENSG00000020577,SAMD4A,23034,protein_coding
ENST00000556069,ENSG00000020577,SAMD4A,23034,retained_intron
ENST00000553988,ENSG00000020577,SAMD4A,23034,processed_transcript
ENST00000555719,ENSG00000020577,SAMD4A,23034,processed_transcript
ENST00000623123,ENSG00000279392,AL158801.1,NA,protein_coding
ENST00000216455,ENSG00000100567,PSMA3,5684,protein_coding
ENST00000554812,ENSG00000100567,PSMA3,5684,retained_intron
ENST00000553665,ENSG00000100567,PSMA3,5684,retained_intron
ENST00000557087,ENSG00000100567,PSMA3,5684,nonsense_mediated_decay
ENST00000555931,ENSG00000100567,PSMA3,5684,nonsense_mediated_decay
ENST00000554456,ENSG00000100567,PSMA3,5684,processed_transcript
ENST00000412908,ENSG00000100567,PSMA3,5684,protein_coding
ENST00000555743,ENSG00000100567,PSMA3,5684,retained_intron
ENST00000557508,ENSG00000100567,PSMA3,5684,protein_coding
ENST00000556321,ENSG00000100567,PSMA3,5684,retained_intron
ENST00000553677,ENSG00000100567,PSMA3,5684,protein_coding
ENST00000554207,ENSG00000100567,PSMA3,5684,retained_intron
ENST00000557290,ENSG00000100567,PSMA3,5684,retained_intron
ENST00000216500,ENSG00000100612,DHRS7,51635,protein_coding
ENST00000557185,ENSG00000100612,DHRS7,51635,protein_coding
ENST00000611054,ENSG00000100612,DHRS7,51635,protein_coding
ENST00000557751,ENSG00000100612,DHRS7,51635,protein_coding
ENST00000536410,ENSG00000100612,DHRS7,51635,protein_coding
ENST00000554101,ENSG00000100612,DHRS7,51635,protein_coding
ENST00000553986,ENSG00000100612,DHRS7,51635,processed_transcript
ENST00000557137,ENSG00000100612,DHRS7,51635,protein_coding
ENST00000556502,ENSG00000100612,DHRS7,51635,retained_intron
ENST00000555171,ENSG00000100612,DHRS7,51635,retained_intron
ENST00000557326,ENSG00000100612,DHRS7,51635,protein_coding
ENST00000553328,ENSG00000100612,DHRS7,51635,processed_transcript
ENST00000555185,ENSG00000027075,PRKCH,5583,protein_coding
ENST00000557294,ENSG00000027075,PRKCH,5583,protein_coding
ENST00000556778,ENSG00000027075,PRKCH,5583,protein_coding
ENST00000555542,ENSG00000027075,PRKCH,5583,protein_coding
ENST00000555906,ENSG00000027075,PRKCH,5583,protein_coding
ENST00000554835,ENSG00000027075,PRKCH,5583,processed_transcript
ENST00000332981,ENSG00000027075,PRKCH,5583,protein_coding
ENST00000555082,ENSG00000027075,PRKCH,5583,protein_coding
ENST00000552875,ENSG00000027075,PRKCH,5583,processed_transcript
ENST00000553830,ENSG00000027075,PRKCH,5583,protein_coding
ENST00000553831,ENSG00000027075,PRKCH,5583,protein_coding
ENST00000553726,ENSG00000027075,PRKCH,5583,protein_coding
ENST00000553265,ENSG00000027075,PRKCH,5583,protein_coding
ENST00000556164,ENSG00000027075,PRKCH,5583,protein_coding
ENST00000557585,ENSG00000027075,PRKCH,5583,protein_coding
ENST00000557473,ENSG00000027075,PRKCH,5583,protein_coding
ENST00000553889,ENSG00000027075,PRKCH,5583,processed_transcript
ENST00000557559,ENSG00000027075,PRKCH,5583,processed_transcript
ENST00000555604,ENSG00000027075,PRKCH,5583,processed_transcript
ENST00000555233,ENSG00000027075,PRKCH,5583,processed_transcript
ENST00000536400,ENSG00000027075,PRKCH,5583,processed_transcript
ENST00000555628,ENSG00000027075,PRKCH,5583,processed_transcript
ENST00000555110,ENSG00000027075,PRKCH,5583,processed_transcript
ENST00000555382,ENSG00000027075,PRKCH,5583,processed_transcript
ENST00000557599,ENSG00000027075,PRKCH,5583,processed_transcript
ENST00000553846,ENSG00000027075,PRKCH,5583,processed_transcript
ENST00000556245,ENSG00000027075,PRKCH,5583,processed_transcript
ENST00000344113,ENSG00000054654,SYNE2,23224,protein_coding
ENST00000358025,ENSG00000054654,SYNE2,23224,protein_coding
ENST00000357395,ENSG00000054654,SYNE2,23224,protein_coding
ENST00000341472,ENSG00000054654,SYNE2,23224,protein_coding
ENST00000556725,ENSG00000054654,SYNE2,23224,processed_transcript
ENST00000554584,ENSG00000054654,SYNE2,23224,protein_coding
ENST00000557005,ENSG00000054654,SYNE2,23224,retained_intron
ENST00000555002,ENSG00000054654,SYNE2,23224,protein_coding
ENST00000557060,ENSG00000054654,SYNE2,23224,retained_intron
ENST00000394768,ENSG00000054654,SYNE2,23224,protein_coding
ENST00000555323,ENSG00000054654,SYNE2,23224,processed_transcript
ENST00000553308,ENSG00000054654,SYNE2,23224,protein_coding
ENST00000553455,ENSG00000054654,SYNE2,23224,protein_coding
ENST00000555612,ENSG00000054654,SYNE2,23224,nonsense_mediated_decay
ENST00000557024,ENSG00000054654,SYNE2,23224,retained_intron
ENST00000553289,ENSG00000054654,SYNE2,23224,nonsense_mediated_decay
ENST00000556342,ENSG00000054654,SYNE2,23224,processed_transcript
ENST00000555241,ENSG00000054654,SYNE2,23224,processed_transcript
ENST00000553801,ENSG00000054654,SYNE2,23224,processed_transcript
ENST00000556906,ENSG00000054654,SYNE2,23224,protein_coding
ENST00000555022,ENSG00000054654,SYNE2,23224,protein_coding
ENST00000553806,ENSG00000054654,SYNE2,23224,retained_intron
ENST00000554805,ENSG00000054654,SYNE2,23224,protein_coding
ENST00000554997,ENSG00000054654,SYNE2,23224,retained_intron
ENST00000557307,ENSG00000054654,SYNE2,23224,retained_intron
ENST00000557084,ENSG00000054654,SYNE2,23224,nonsense_mediated_decay
ENST00000458046,ENSG00000054654,SYNE2,23224,protein_coding
ENST00000441438,ENSG00000054654,SYNE2,23224,protein_coding
ENST00000554928,ENSG00000054654,SYNE2,23224,retained_intron
ENST00000556626,ENSG00000070182,SPTB,6710,protein_coding
ENST00000389722,ENSG00000070182,SPTB,6710,protein_coding
ENST00000342835,ENSG00000070182,SPTB,6710,processed_transcript
ENST00000553938,ENSG00000070182,SPTB,6710,protein_coding
ENST00000556227,ENSG00000070182,SPTB,6710,retained_intron
ENST00000389721,ENSG00000070182,SPTB,6710,protein_coding
ENST00000389720,ENSG00000070182,SPTB,6710,protein_coding
ENST00000542694,ENSG00000070182,SPTB,6710,retained_intron
ENST00000623865,ENSG00000279654,AL135745.1,NA,protein_coding
ENST00000394455,ENSG00000072121,ZFYVE26,23503,retained_intron
ENST00000347230,ENSG00000072121,ZFYVE26,23503,protein_coding
ENST00000554557,ENSG00000072121,ZFYVE26,23503,nonsense_mediated_decay
ENST00000554523,ENSG00000072121,ZFYVE26,23503,retained_intron
ENST00000557306,ENSG00000072121,ZFYVE26,23503,protein_coding
ENST00000554783,ENSG00000072121,ZFYVE26,23503,retained_intron
ENST00000555452,ENSG00000072121,ZFYVE26,23503,protein_coding
ENST00000557204,ENSG00000072121,ZFYVE26,23503,retained_intron
ENST00000557366,ENSG00000072121,ZFYVE26,23503,retained_intron
ENST00000557407,ENSG00000072121,ZFYVE26,23503,retained_intron
ENST00000553399,ENSG00000072121,ZFYVE26,23503,retained_intron
ENST00000389912,ENSG00000133983,COX16,51241,protein_coding
ENST00000554366,ENSG00000133983,COX16,51241,processed_transcript
ENST00000557612,ENSG00000133983,COX16,51241,processed_transcript
ENST00000555601,ENSG00000133983,COX16,51241,nonsense_mediated_decay
ENST00000621525,ENSG00000258644,SYNJ2BP-COX16,100529257,protein_coding
ENST00000617196,ENSG00000258644,SYNJ2BP-COX16,100529257,protein_coding
ENST00000555276,ENSG00000258644,SYNJ2BP-COX16,100529257,protein_coding
ENST00000617124,ENSG00000258644,SYNJ2BP-COX16,100529257,protein_coding
ENST00000618385,ENSG00000258644,SYNJ2BP-COX16,100529257,nonsense_mediated_decay
ENST00000256366,ENSG00000213463,SYNJ2BP,55333,protein_coding
ENST00000554216,ENSG00000213463,SYNJ2BP,55333,processed_transcript
ENST00000624897,ENSG00000280188,AC005477.1,NA,protein_coding
ENST00000556551,ENSG00000258653,RP5-1021I20.4,NA,nonsense_mediated_decay
ENST00000556794,ENSG00000156050,FAM161B,145483,protein_coding
ENST00000286544,ENSG00000156050,FAM161B,145483,protein_coding
ENST00000624550,ENSG00000279461,AC005480.1,NA,protein_coding
ENST00000553458,ENSG00000119711,ALDH6A1,4329,protein_coding
ENST00000554501,ENSG00000119711,ALDH6A1,4329,retained_intron
ENST00000350259,ENSG00000119711,ALDH6A1,4329,protein_coding
ENST00000555126,ENSG00000119711,ALDH6A1,4329,protein_coding
ENST00000554231,ENSG00000119711,ALDH6A1,4329,retained_intron
ENST00000553814,ENSG00000119711,ALDH6A1,4329,processed_transcript
ENST00000556852,ENSG00000119711,ALDH6A1,4329,processed_transcript
ENST00000623612,ENSG00000280308,FKSG61,NA,protein_coding
ENST00000216489,ENSG00000100601,ALKBH1,8846,protein_coding
ENST00000557057,ENSG00000100601,ALKBH1,8846,nonsense_mediated_decay
ENST00000555100,ENSG00000100601,ALKBH1,8846,nonsense_mediated_decay
ENST00000554097,ENSG00000100601,ALKBH1,8846,processed_transcript
ENST00000267549,ENSG00000140030,GPR65,8477,protein_coding
ENST00000251038,ENSG00000100722,ZC3H14,79882,protein_coding
ENST00000302216,ENSG00000100722,ZC3H14,79882,protein_coding
ENST00000554602,ENSG00000100722,ZC3H14,79882,protein_coding
ENST00000553495,ENSG00000100722,ZC3H14,79882,nonsense_mediated_decay
ENST00000556945,ENSG00000100722,ZC3H14,79882,protein_coding
ENST00000556158,ENSG00000100722,ZC3H14,79882,protein_coding
ENST00000557607,ENSG00000100722,ZC3H14,79882,protein_coding
ENST00000555799,ENSG00000100722,ZC3H14,79882,protein_coding
ENST00000555755,ENSG00000100722,ZC3H14,79882,protein_coding
ENST00000393514,ENSG00000100722,ZC3H14,79882,protein_coding
ENST00000336693,ENSG00000100722,ZC3H14,79882,protein_coding
ENST00000557693,ENSG00000100722,ZC3H14,79882,protein_coding
ENST00000555120,ENSG00000100722,ZC3H14,79882,protein_coding
ENST00000556000,ENSG00000100722,ZC3H14,79882,protein_coding
ENST00000557605,ENSG00000100722,ZC3H14,79882,processed_transcript
ENST00000556110,ENSG00000100722,ZC3H14,79882,nonsense_mediated_decay
ENST00000557047,ENSG00000100722,ZC3H14,79882,protein_coding
ENST00000318308,ENSG00000100722,ZC3H14,79882,protein_coding
ENST00000555900,ENSG00000100722,ZC3H14,79882,protein_coding
ENST00000406216,ENSG00000100722,ZC3H14,79882,protein_coding
ENST00000557737,ENSG00000100722,ZC3H14,79882,protein_coding
ENST00000554020,ENSG00000100722,ZC3H14,79882,retained_intron
ENST00000555792,ENSG00000100722,ZC3H14,79882,protein_coding
ENST00000555851,ENSG00000100722,ZC3H14,79882,processed_transcript
ENST00000557491,ENSG00000100722,ZC3H14,79882,retained_intron
ENST00000624063,ENSG00000279963,AL049872.1,NA,protein_coding
ENST00000553483,ENSG00000258597,SERPINA2,390502,polymorphic_pseudogene
ENST00000267584,ENSG00000140057,AK7,122481,protein_coding
ENST00000555570,ENSG00000140057,AK7,122481,protein_coding
ENST00000556643,ENSG00000140057,AK7,122481,retained_intron
ENST00000554313,ENSG00000140057,AK7,122481,processed_transcript
ENST00000554706,ENSG00000140057,AK7,122481,protein_coding
ENST00000557485,ENSG00000140153,WDR20,91833,processed_transcript
ENST00000335263,ENSG00000140153,WDR20,91833,protein_coding
ENST00000424963,ENSG00000140153,WDR20,91833,protein_coding
ENST00000322340,ENSG00000140153,WDR20,91833,protein_coding
ENST00000561154,ENSG00000140153,WDR20,91833,processed_transcript
ENST00000555879,ENSG00000140153,WDR20,91833,nonsense_mediated_decay
ENST00000342702,ENSG00000140153,WDR20,91833,protein_coding
ENST00000556807,ENSG00000140153,WDR20,91833,protein_coding
ENST00000558567,ENSG00000140153,WDR20,91833,protein_coding
ENST00000299135,ENSG00000140153,WDR20,91833,protein_coding
ENST00000454394,ENSG00000140153,WDR20,91833,protein_coding
ENST00000556094,ENSG00000140153,WDR20,91833,nonsense_mediated_decay
ENST00000556511,ENSG00000140153,WDR20,91833,protein_coding
ENST00000557186,ENSG00000140153,WDR20,91833,processed_transcript
ENST00000558854,ENSG00000140153,WDR20,91833,protein_coding
ENST00000559708,ENSG00000140153,WDR20,91833,processed_transcript
ENST00000558135,ENSG00000140153,WDR20,91833,processed_transcript
ENST00000558448,ENSG00000140153,WDR20,91833,processed_transcript
ENST00000555973,ENSG00000140153,WDR20,91833,processed_transcript
