target_id	length	eff_length	est_counts	tpm
ENST00000375040	1476	1319.8	15.6395	0.610002
ENST00000375043	1456	1299.8	2.41469	0.0956317
ENST00000619085	1177	1020.8	1.15421	0.0582051
ENST00000311591	1085	928.796	0	0
ENST00000403263	14136	13979.8	785.974	2.89416
ENST00000424117	1664	1507.8	88.1898	3.01087
ENST00000414320	753	596.796	35.1081	3.02829
ENST00000294811	4684	4527.8	2390.22	27.1748
ENST00000253063	3453	3296.8	1074	16.7698
ENST00000622569	2785	2628.8	3.87383	0.0758577
ENST00000614325	2710	2553.8	0	0
ENST00000412331	3220	3063.8	196.087	3.29462
ENST00000439997	787	630.796	35.4416	2.89228
ENST00000476955	583	426.87	0	0
ENST00000381683	1599	1442.8	7.39186	0.263733
ENST00000414316	581	424.87	6.75303	0.818198
ENST00000436452	574	417.87	94.5435	11.6468
ENST00000477256	1708	1551.8	4662.67	154.674
ENST00000406934	2282	2125.8	98.2064	2.37812
ENST00000451427	583	426.87	0	0
ENST00000464790	583	426.87	84.7201	10.2166
ENST00000482600	1294	1137.8	1804.66	81.648
ENST00000450376	520	363.89	4.96357	0.702164
ENST00000460638	348	193.955	647.24	171.783
ENST00000624234	2091	1934.8	2528.27	67.2674
ENST00000371486	3094	2937.8	591.208	10.3594
ENST00000468572	732	575.796	0	0
ENST00000245907	5263	5106.8	53.4844	0.539131
ENST00000601475	368	213.425	0.0140051	0.00337797
ENST00000599899	1992	1835.8	15.0617	0.422343
ENST00000602229	585	428.87	0	0
ENST00000599668	627	470.87	0	0
ENST00000601008	303	151.21	0	0
ENST00000596548	576	419.87	0.805964	0.0988135
ENST00000596179	280	130.051	0	0
ENST00000596238	563	406.89	2.73856	0.346466
ENST00000598805	873	716.796	0	0
ENST00000594005	418	262.467	0	0
ENST00000602053	621	464.87	12.0004	1.32886
ENST00000600763	406	250.646	0	0
ENST00000594270	349	194.925	0	0
ENST00000597442	469	313.039	0	0
ENST00000595577	714	557.796	0	0
ENST00000594936	625	468.87	0	0
ENST00000600744	708	551.796	8.38456	0.7822
ENST00000569801	540	383.89	9.90061	1.32761
ENST00000566228	8171	8014.8	1860.38	11.9488
ENST00000564111	2248	2091.8	61.438	1.51193
ENST00000568949	636	479.846	35.221	3.77847
ENST00000568359	601	444.87	48.3045	5.58946
ENST00000563308	683	526.796	50.1623	4.90175
ENST00000564791	1633	1476.8	31.1036	1.08419
ENST00000562510	536	379.89	4.20967	0.570433
ENST00000619424	1406	1249.8	0	0
ENST00000563303	549	392.89	0	0
ENST00000570075	589	432.87	0	0
ENST00000569499	747	590.796	0	0
ENST00000329956	2395	2238.8	0	0
ENST00000561948	210	70.9097	0	0
ENST00000569228	1841	1684.8	5.57879	0.170455
ENST00000565019	1888	1731.8	0	0
ENST00000568804	596	439.87	0	0
ENST00000566558	486	329.942	0	0
ENST00000567211	1539	1382.8	2.64458	0.0984498
ENST00000568010	1387	1230.8	0	0
ENST00000569552	572	415.87	0	0
ENST00000567723	2028	1871.8	1.00273	0.0275766
ENST00000563189	2104	1947.8	0	0
ENST00000567823	1148	991.796	0	0
ENST00000561821	562	405.89	0	0
ENST00000435835	1765	1608.8	0	0
ENST00000569121	595	438.87	0	0
ENST00000625070	375	220.24	0	0
ENST00000322110	1029	872.796	0	0
ENST00000611695	2454	2297.8	0	0
ENST00000614834	2321	2164.8	0	0
ENST00000216099	2528	2371.8	33.5316	0.727766
ENST00000622217	591	434.87	0	0
ENST00000427494	1961	1804.8	0	0
ENST00000381568	1161	1004.8	0	0
ENST00000367021	4306	4149.8	7950.21	98.6206
ENST00000456314	1027	870.796	1458.24	86.2044
ENST00000464698	596	439.87	423.246	49.5318
ENST00000542854	4256	4099.8	4355.31	54.6855
ENST00000624505	375	220.24	81.1231	18.9611
ENST00000621803	1110	953.796	0	0
ENST00000624320	48	7.70833	0	0
ENST00000623337	57	10.8667	1	4.73717
ENST00000485332	2016	1859.8	94.8876	2.62639
ENST00000326153	1907	1750.8	1129.11	33.1984
ENST00000255189	3106	2949.8	0	0
ENST00000523732	2777	2620.8	0	0
ENST00000518477	1966	1809.8	0	0
ENST00000517853	1517	1360.8	1	0.0378288
ENST00000523201	583	426.87	4.32123	0.521107
ENST00000521052	554	397.89	0	0
ENST00000524206	572	415.87	0	0
ENST00000520388	661	504.822	0	0
ENST00000518707	455	299.175	3	0.516191
ENST00000520855	550	393.89	2.01564	0.263423
ENST00000612192	5596	5439.8	12.5543	0.118803
ENST00000375394	3894	3737.8	36.0887	0.497017
ENST00000488648	720	563.796	4.00111	0.365321
ENST00000465703	4507	4350.8	0	0
ENST00000461073	1157	1000.8	42.0071	2.16069
ENST00000474839	3378	3221.8	0	0
ENST00000492900	686	529.796	0	0
ENST00000466290	583	426.87	0.64244	0.0774734
ENST00000461915	691	534.796	0.030357	0.00292205
ENST00000494058	867	710.796	1.33482	0.0966703
ENST00000484835	931	774.796	0	0
ENST00000483553	1307	1150.8	11.2157	0.501699
ENST00000471818	706	549.796	0	0
ENST00000485349	734	577.796	0	0
ENST00000491994	866	709.796	0	0
ENST00000470453	455	299.175	0	0
ENST00000628157	210	70.9097	0	0
ENST00000613156	1368	1211.8	0	0
ENST00000618142	845	688.796	0	0
ENST00000264870	3999	3842.8	0	0
ENST00000445223	454	298.175	0	0
ENST00000479211	579	422.87	0	0
ENST00000414279	582	425.87	0	0
ENST00000431222	592	435.87	0	0
ENST00000451619	631	474.87	0	0
ENST00000611774	5901	5744.8	122.258	1.09551
ENST00000306735	1407	1250.8	659.49	27.1417
ENST00000586847	566	409.87	10.8295	1.36013
ENST00000591612	1587	1430.8	43.8575	1.57791
ENST00000262197	1219	1062.8	25.3731	1.22896
ENST00000593019	1551	1394.8	59.0434	2.1791
ENST00000392173	1931	1774.8	47.1531	1.36766
ENST00000355114	2519	2362.8	6.81684	0.148516
ENST00000591473	1217	1060.8	1.0349	0.0502208
ENST00000585994	583	426.87	16.6072	2.0027
ENST00000587803	566	409.87	3.17393	0.398627
ENST00000586648	446	290.249	0	0
ENST00000304116	2023	1866.8	22.3424	0.616095
ENST00000615489	920	763.796	0	0
ENST00000612633	5253	5096.8	7.8695	0.0794814
ENST00000616186	432	276.291	0	0
ENST00000610559	542	385.89	0	0
ENST00000629496	5023	4866.8	7723.32	81.6915
ENST00000629785	3457	3300.8	0	0
ENST00000630255	3289	3132.8	21.7354	0.35715
ENST00000625837	3237	3080.8	0	0
ENST00000630858	3181	3024.8	0	0
ENST00000630370	3120	2963.8	0	0
ENST00000626301	3013	2856.8	8.92471	0.160816
ENST00000399959	5399	5242.8	0	0
ENST00000478993	3397	3240.8	0	0
ENST00000615742	485	328.959	151.092	23.6437
ENST00000441189	1051	894.796	78.0675	4.4912
ENST00000480592	1001	844.796	200.803	12.2358
ENST00000542215	1592	1435.8	737.102	26.4272
ENST00000622373	2129	1972.8	227.174	5.92777
ENST00000615313	568	411.87	0	0
ENST00000622198	409	253.609	0	0
ENST00000611546	442	286.263	0	0
ENST00000616050	627	470.87	146.945	16.0646
ENST00000611968	630	473.87	0	0
ENST00000457138	5346	5189.8	203.008	2.01362
ENST00000284776	5996	5839.8	7.28195e-07	6.41898e-09
ENST00000437304	3381	3224.8	2.203	0.0351664
ENST00000319471	2824	2667.8	0	0
ENST00000449407	3049	2892.8	0	0
ENST00000355634	4622	4465.8	0	0
ENST00000393528	3043	2886.8	0	0
ENST00000478461	420	264.427	0.431622	0.0840258
ENST00000319454	2011	1854.8	0	0
ENST00000498125	2096	1939.8	0	0
ENST00000480146	512	355.908	0	0
ENST00000451974	873	716.796	0	0
ENST00000438278	871	714.796	0	0
ENST00000487184	294	142.867	0	0
ENST00000445625	759	602.796	0	0
ENST00000487836	723	566.796	0	0
ENST00000495932	556	399.89	0	0
ENST00000490562	593	436.87	0	0
ENST00000492104	911	754.796	0	0
ENST00000490779	1034	877.796	3.0952	0.181515
ENST00000492810	780	623.796	0	0
ENST00000476311	571	414.87	0	0
ENST00000466289	1031	874.796	0	0
ENST00000485380	658	501.822	0	0
ENST00000470685	1790	1633.8	0	0
ENST00000494140	538	381.89	0	0
ENST00000445343	546	389.89	1.08672	0.14348
ENST00000439914	565	408.87	0	0
ENST00000444771	760	603.796	0	0
ENST00000430503	499	342.926	0	0
ENST00000450341	567	410.87	0	0
ENST00000445115	575	418.87	1	0.122896
ENST00000457247	573	416.87	0	0
ENST00000456596	574	417.87	0	0
ENST00000425679	629	472.87	0	0
ENST00000439049	549	392.89	1.19204	0.156184
ENST00000451958	594	437.87	2.63363	0.309617
ENST00000444781	611	454.87	0	0
ENST00000414724	590	433.87	0	0
ENST00000419063	835	678.796	0	0
ENST00000393523	842	685.796	0	0
ENST00000420158	572	415.87	0	0
ENST00000421639	572	415.87	0	0
ENST00000493709	715	558.796	0	0
ENST00000457934	553	396.89	0	0
ENST00000431902	562	405.89	0	0
ENST00000435480	487	330.942	0	0
ENST00000415274	626	469.87	0	0
ENST00000432655	582	425.87	0	0
ENST00000451701	582	425.87	0	0
ENST00000428330	525	368.89	0	0
ENST00000421420	574	417.87	0	0
ENST00000464975	563	406.89	0	0
ENST00000464819	540	383.89	1	0.134094
ENST00000478249	594	437.87	0	0
ENST00000452351	571	414.87	1	0.12408
ENST00000429056	534	377.89	0	0
ENST00000463104	567	410.87	0	0
ENST00000456060	543	386.89	0	0
ENST00000476878	595	438.87	0	0
ENST00000462661	4964	4807.8	12.0941	0.129492
ENST00000469627	1575	1418.8	0	0
ENST00000488562	598	441.87	0	0
ENST00000448662	4356	4199.8	1.86351	0.0228413
ENST00000418609	5529	5372.8	5.49427	0.0526411
ENST00000615534	1205	1048.8	6.85928	0.336669
ENST00000405008	3821	3664.8	0	0
ENST00000402114	3790	3633.8	0	0
ENST00000394754	3824	3667.8	0	0
ENST00000463040	370	215.393	0	0
ENST00000470560	315	162.427	0	0
ENST00000394751	3622	3465.8	0	0
ENST00000309827	3765	3608.8	0	0
ENST00000430238	911	754.796	5.21162	0.355434
ENST00000425177	710	553.796	28.4719	2.64656
ENST00000432598	761	604.796	0	0
ENST00000370263	5577	5420.8	0	0
ENST00000463705	5201	5044.8	0	0
ENST00000631289	840	683.796	0	0
ENST00000498043	2052	1895.8	0	0
ENST00000467563	2098	1941.8	0	0
ENST00000627000	2192	2035.8	0	0
ENST00000630240	1603	1446.8	0	0
ENST00000628665	546	389.89	0	0
ENST00000627869	496	339.926	0	0
ENST00000626188	441	285.277	0	0
ENST00000628606	183	51.4083	0	0
ENST00000475033	3660	3503.8	0	0
ENST00000480012	546	389.89	0	0
ENST00000615287	5643	5486.8	0	0
ENST00000624170	273	123.705	1.10823	0.461168
ENST00000302797	1190	1033.8	0	0
ENST00000526914	897	740.796	0	0
ENST00000274242	7686	7529.8	2160.75	14.7719
ENST00000511787	435	279.291	0	0
ENST00000509877	637	480.846	46.2328	4.94947
ENST00000507642	425	269.414	16.7986	3.20973
ENST00000504562	505	348.908	10620.9	1566.99
ENST00000508493	553	396.89	3142.52	407.589
ENST00000507386	5915	5758.8	19.4157	0.173555
ENST00000265272	6001	5844.8	3.5488e-07	3.12556e-09
ENST00000333010	2992	2835.8	0	0
ENST00000504845	575	418.87	0	0
ENST00000507343	598	441.87	0	0
ENST00000616793	9272	9115.8	13.8392	0.0781505
ENST00000624572	303	151.21	0.5	0.170218
ENST00000584068	785	628.796	3.75496	0.307406
ENST00000623993	2598	2441.8	107	2.25575
ENST00000336308	2132	1975.8	496.395	12.933
ENST00000578232	851	694.796	9.44874	0.700056
ENST00000580551	554	397.89	0	0
ENST00000578254	562	405.89	0	0
ENST00000544210	1666	1509.8	20.5263	0.699854
ENST00000581894	591	434.87	2.64723	0.313363
ENST00000583582	1350	1193.8	20.448	0.88173
ENST00000578577	1511	1354.8	0	0
ENST00000394250	1949	1792.8	39.3323	1.12936
ENST00000579479	560	403.89	0	0
ENST00000577248	571	414.87	0.71436	0.0886381
ENST00000580611	1989	1832.8	0	0
ENST00000585214	566	409.87	0	0
ENST00000583718	550	393.89	3.11327	0.406871
ENST00000580331	558	401.89	4.43673	0.568291
ENST00000583419	579	422.87	0	0
ENST00000484773	916	759.796	4.76466	0.322813
ENST00000488876	2404	2247.8	17.587	0.402764
ENST00000443521	673	516.822	5.03113	0.501118
ENST00000460894	584	427.87	7.62022	0.916792
ENST00000582874	591	434.87	0	0
ENST00000481171	3451	3294.8	16.801	0.262496
ENST00000585269	1346	1189.8	6.36572	0.275417
ENST00000584850	2442	2285.8	0	0
ENST00000471896	2129	1972.8	8.76857	0.228803
ENST00000583884	602	445.87	0	0
ENST00000583639	452	296.19	0	0
ENST00000578384	721	564.796	0	0
ENST00000578686	662	505.822	0	0
ENST00000322059	909	752.796	0	0
ENST00000620305	3431	3274.8	49.0049	0.770319
ENST00000621878	1704	1547.8	895.137	29.7709
ENST00000613510	1554	1397.8	19.4908	0.717797
ENST00000622570	4323	4166.8	36.1581	0.446703
ENST00000622848	3177	3020.8	0	0
ENST00000498127	746	589.796	13.2163	1.15352
ENST00000455809	1213	1056.8	103.372	5.03531
ENST00000273037	1297	1140.8	11.3136	0.510516
ENST00000457498	2558	2401.8	34.4278	0.737885
ENST00000486090	2768	2611.8	37.6535	0.742133
ENST00000414736	648	491.846	0	0
ENST00000444133	1619	1462.8	24.8534	0.874618
ENST00000460246	535	378.89	2.57883	0.350369
ENST00000411947	1078	921.796	2.98806	0.166867
ENST00000417723	992	835.796	3.37858	0.208089
ENST00000494388	1036	879.796	11.1318	0.651327
ENST00000630288	607	450.87	0	0
ENST00000431418	1678	1521.8	0	0
ENST00000392800	1719	1562.8	0	0
ENST00000416062	1344	1187.8	0	0
ENST00000448366	1427	1270.8	0	0
ENST00000426341	1808	1651.8	0	0
ENST00000416269	2272	2115.8	0	0
ENST00000414073	2097	1940.8	0	0
ENST00000482845	762	605.796	0	0
ENST00000468278	474	318.023	0	0
ENST00000483959	771	614.796	1.0329	0.0864851
ENST00000616416	1763	1606.8	0	0
ENST00000621843	6803	6646.8	959.936	7.43439
ENST00000616962	1051	894.796	0	0
ENST00000373367	5796	5639.8	9.12784	0.0833145
ENST00000482827	899	742.796	168.342	11.6665
ENST00000541184	6012	5855.8	0	0
ENST00000219204	2130	1973.8	371.734	9.69496
ENST00000565794	234	89.9669	5.41103	3.09609
ENST00000562023	547	390.89	137.061	18.0499
ENST00000563234	1416	1259.8	0	0
ENST00000569862	2957	2800.8	138.039	2.53709
ENST00000562787	2345	2188.8	0	0
ENST00000562513	1669	1512.8	17.4445	0.5936
ENST00000436104	1990	1833.8	19.4175	0.545076
ENST00000565157	2133	1976.8	239.786	6.2442
ENST00000568495	1098	941.796	5.6689	0.309855
ENST00000574569	897	740.796	23.4296	1.6281
ENST00000563885	1931	1774.8	0	0
ENST00000564817	1638	1481.8	0	0
ENST00000566758	858	701.796	0	0
ENST00000564128	2673	2516.8	24.9074	0.509444
ENST00000562947	797	640.796	11.5115	0.924754
ENST00000562462	1005	848.796	0	0
ENST00000565713	822	665.796	7.22281	0.558446
ENST00000568069	507	350.908	0	0
ENST00000564538	501	344.926	0	0
ENST00000566067	631	474.87	2.56039	0.277554
ENST00000562338	583	426.87	0	0
ENST00000562483	652	495.846	0	0
ENST00000568564	537	380.89	6.82888	0.922922
ENST00000561593	673	516.822	2.01586	0.200787
ENST00000565114	633	476.846	1.9174	0.20699
ENST00000567985	575	418.87	0	0
ENST00000569094	561	404.89	8.03268	1.02127
ENST00000564346	571	414.87	0	0
ENST00000565385	573	416.87	0	0
ENST00000568652	568	411.87	0	0
ENST00000565132	437	281.291	0	0
ENST00000564144	599	442.87	0	0
ENST00000567482	586	429.87	0	0
ENST00000569019	535	378.89	0	0
ENST00000568765	544	387.89	26.1279	3.46746
ENST00000565436	557	400.89	6	0.770444
ENST00000440851	2200	2043.8	23.1658	0.58348
ENST00000626059	1737	1580.8	94.924	3.09112
ENST00000468306	699	542.796	0	0
ENST00000370401	4854	4697.8	14.5894	0.159867
ENST00000432680	3224	3067.8	0	0
ENST00000358892	591	434.87	2.72881	0.32302
ENST00000464149	2888	2731.8	0	0
ENST00000426613	4532	4375.8	15.4384	0.181618
ENST00000262858	4607	4450.8	2.07536e-08	2.40033e-10
ENST00000613150	5080	4923.8	1.64224	0.0171693
ENST00000622036	4999	4842.8	41.1098	0.436983
ENST00000610328	5297	5140.8	0	0
ENST00000621612	2598	2441.8	0	0
ENST00000611602	2471	2314.8	0	0
ENST00000620636	2392	2235.8	0	0
ENST00000373874	3432	3275.8	82.4119	1.29506
ENST00000373872	3406	3249.8	313.664	4.96848
ENST00000558028	638	481.846	0.38315	0.0409332
ENST00000560025	923	766.796	27.5952	1.85255
ENST00000561398	797	640.796	6.24602	0.501764
ENST00000557885	659	502.822	4.53192	0.463964
ENST00000558465	785	628.796	6.21533e-05	5.08827e-06
ENST00000611732	3344	3187.8	211.347	3.41288
ENST00000379631	2121	1964.8	0	0
ENST00000423210	1997	1840.8	0	0
ENST00000433140	1431	1274.8	3.94014	0.159106
ENST00000380320	3943	3786.8	12.0599	0.16394
ENST00000404625	1527	1370.8	0	0
ENST00000426291	574	417.87	3.57367	0.44024
ENST00000401651	539	382.89	0	0
ENST00000485300	985	828.796	14.1739	0.880357
ENST00000407492	926	769.796	23.0372	1.54053
ENST00000401630	765	608.796	0	0
ENST00000406575	649	492.846	3.8412	0.401209
ENST00000464710	582	425.87	4.86057	0.587524
ENST00000258743	1182	1025.8	6.51345	0.326863
ENST00000368485	5914	5757.8	868.768	7.76718
ENST00000344086	3217	3060.8	51.3746	0.864032
ENST00000512471	527	370.89	2.811	0.390149
ENST00000476006	881	724.796	19.7122	1.40002
ENST00000515190	570	413.87	0	0
ENST00000507256	539	382.89	7.54944	1.01498
ENST00000502679	588	431.87	6.04213	0.720199
ENST00000622330	1496	1339.8	19.6144	0.75362
ENST00000618338	353	198.816	54.572	14.1297
ENST00000333957	4436	4279.8	743.317	8.94059
ENST00000446597	3490	3333.8	1.80033e-07	2.7799e-09
ENST00000536386	3496	3339.8	0	0
ENST00000396028	3463	3306.8	0	0
ENST00000542676	3438	3281.8	255.115	4.00165
ENST00000545552	3471	3314.8	29.959	0.46525
ENST00000539615	850	693.796	17.9422	1.33125
ENST00000543888	572	415.87	13.6923	1.69486
ENST00000540245	425	269.414	0	0
ENST00000537643	548	391.89	5.14149	0.675368
ENST00000541310	2449	2292.8	0	0
ENST00000543797	842	685.796	8.98526	0.674453
ENST00000542768	611	454.87	2.4886	0.281633
ENST00000543855	351	196.896	0	0
ENST00000542683	791	634.796	0	0
ENST00000535555	544	387.89	4.54846	0.60363
ENST00000540703	685	528.796	22.4972	2.19006
ENST00000535304	767	610.796	3.31416	0.279314
ENST00000624441	375	220.24	2.91854	0.682158
ENST00000379802	9796	9639.8	26920.3	143.757
ENST00000418664	7812	7655.8	8484.68	57.0507
ENST00000506617	754	597.796	95.191	8.19707
ENST00000464595	668	511.822	308.169	30.9946
ENST00000394077	623	466.87	10212.2	1126
ENST00000495401	478	322.007	65.162	10.417
ENST00000488288	1857	1700.8	232.355	7.03261
ENST00000469605	799	642.796	15.7598	1.2621
ENST00000470961	572	415.87	93.6225	11.5888
ENST00000624812	183	51.4083	11.4173	11.4326
ENST00000621600	667	510.822	0	0
ENST00000613036	552	395.89	0	0
ENST00000621424	2405	2248.8	0	0
ENST00000615165	1990	1833.8	14.5593	0.408699
ENST00000395224	1803	1646.8	0.0915812	0.00286274
ENST00000567664	1543	1386.8	0	0
ENST00000553607	2162	2005.8	33.3414	0.855682
ENST00000279386	1796	1639.8	15.3279	0.481182
ENST00000627355	1796	1639.8	0	0
ENST00000622387	2269	2112.8	0.12408	0.00302315
ENST00000619956	2183	2026.8	47.5949	1.20883
ENST00000512626	1894	1737.8	4.01384	0.118899
ENST00000435655	1386	1229.8	5.86503	0.245501
ENST00000457812	2673	2516.8	27.9742	0.57217
ENST00000319170	9808	9651.8	302.838	1.61517
ENST00000374493	3909	3752.8	0	0
ENST00000308091	2768	2611.8	3.5864	0.0706862
ENST00000439222	1854	1697.8	6.76648	0.20516
ENST00000419464	1779	1622.8	41.7444	1.32419
ENST00000423104	1860	1703.8	10.3954	0.314079
ENST00000453034	2394	2237.8	0	0
ENST00000418114	1794	1637.8	0.00065698	2.06494e-05
ENST00000428637	585	428.87	26.601	3.19292
ENST00000420371	492	335.942	8.52363	1.3061
ENST00000465669	360	205.645	0	0
ENST00000630330	4134	3977.8	0	0
ENST00000377275	7196	7039.8	1328	9.71077
ENST00000482119	567	410.87	0	0
ENST00000472722	864	707.796	0	0
ENST00000418323	315	162.427	0	0
ENST00000438299	3724	3567.8	0	0
ENST00000452692	3673	3516.8	0	0
ENST00000445186	4955	4798.8	0	0
ENST00000341310	4904	4747.8	0	0
ENST00000452319	6799	6642.8	0.0108318	8.3939e-05
ENST00000437950	1904	1747.8	0	0
ENST00000435313	2088	1931.8	0	0
ENST00000360874	529	372.89	0	0
ENST00000433812	1112	955.796	1	0.053858
ENST00000361492	6768	6611.8	2.99589	0.023325
ENST00000314490	1964	1807.8	0	0
ENST00000486453	749	592.796	2.31775	0.201269
ENST00000367579	1154	997.796	86.9103	4.48379
ENST00000282990	2043	1886.8	381.848	10.4179
ENST00000367580	7704	7547.8	7.02578e-07	4.79171e-09
ENST00000438435	883	726.796	13.37	0.946966
ENST00000367578	1577	1420.8	36.7884	1.33289
ENST00000617803	7584	7427.8	0	0
ENST00000614012	7860	7703.8	346.294	2.31396
ENST00000434571	7479	7322.8	0	0
ENST00000323703	2139	1982.8	198.299	5.14823
ENST00000407879	2077	1920.8	71.5283	1.91696
ENST00000491924	566	409.87	1.9916	0.250133
ENST00000436006	510	353.908	0	0
ENST00000389887	3566	3409.8	90.7757	1.37043
ENST00000431683	2583	2426.8	41.2285	0.874539
ENST00000532985	430	274.36	1.5034	0.282078
ENST00000486034	3293	3136.8	44.778	0.734841
ENST00000498012	2577	2420.8	4.88009	0.103773
ENST00000455971	1279	1122.8	0	0
ENST00000410100	1965	1808.8	78.2418	2.22672
ENST00000467068	3862	3705.8	61.5465	0.854943
ENST00000567351	3897	3740.8	62.0595	0.854004
ENST00000569284	3287	3130.8	0	0
ENST00000448471	1570	1413.8	0	0
ENST00000623536	264	115.662	0	0
ENST00000223642	5465	5308.8	213.457	2.06981
ENST00000480188	619	462.87	3.63338	0.40408
ENST00000489802	382	227.051	8.6188	1.95406
ENST00000466280	540	383.89	4.51696	0.605696
ENST00000460578	521	364.89	0	0
ENST00000625149	581	424.87	4	0.48464
ENST00000630104	75	11.0639	2.93576	13.6592
ENST00000300177	4138	3981.8	0	0
ENST00000322805	4015	3858.8	0	0
ENST00000525657	1011	854.796	5	0.301109
ENST00000528368	1353	1196.8	0	0
ENST00000567225	2838	2681.8	12.4762	0.239481
ENST00000288177	3220	3063.8	28.3429	0.476212
ENST00000565637	2612	2455.8	2.71122	0.0568315
ENST00000565100	2087	1930.8	0	0
ENST00000569717	1947	1790.8	21.815	0.627082
ENST00000564230	2205	2048.8	0	0
ENST00000565541	567	410.87	0	0
ENST00000568815	573	416.87	0	0
ENST00000561469	577	420.87	3.14254	0.384369
ENST00000562210	874	717.796	0	0
ENST00000564225	532	375.89	0	0
ENST00000566202	587	430.87	0	0
ENST00000569072	615	458.87	40	4.48731
ENST00000568446	452	296.19	0	0
ENST00000617615	1286	1129.8	0	0
ENST00000454250	2093	1936.8	0	0
ENST00000306901	5669	5512.8	13.5987	0.126982
ENST00000437966	1788	1631.8	1.88677	0.0595208
ENST00000620783	2636	2479.8	3.35964	0.0697417
ENST00000381033	2501	2344.8	0	0
ENST00000373325	3287	3130.8	0	0
ENST00000252011	3325	3168.8	436.869	7.09697
ENST00000373323	2347	2190.8	27.6513	0.649725
ENST00000484417	3318	3161.8	89.4568	1.45645
ENST00000449559	607	450.87	9.2659	1.05792
ENST00000493450	2958	2801.8	29.8625	0.548663
ENST00000482619	666	509.822	6.39465	0.645675
ENST00000622572	1931	1774.8	22.4633	0.65154
ENST00000564797	450	294.205	0	0
ENST00000562527	625	468.87	15.3521	1.68551
ENST00000396560	3665	3508.8	42.6699	0.626007
ENST00000396559	3641	3484.8	0	0
ENST00000566316	576	419.87	44.3334	5.4354
ENST00000561932	538	381.89	0	0
ENST00000562102	558	401.89	0.667575	0.0855082
ENST00000543967	998	841.796	2.44417	0.149466
ENST00000562396	1681	1524.8	12.972	0.437936
ENST00000569939	564	407.87	3.72714	0.470402
ENST00000569900	559	402.89	0	0
ENST00000535850	1907	1750.8	40.4673	1.18983
ENST00000570163	559	402.89	7.38282	0.943302
ENST00000568027	3406	3249.8	75.4931	1.19582
ENST00000565616	610	453.87	7.20245	0.816892
ENST00000565450	468	312.039	3.78389	0.624231
ENST00000324570	3396	3239.8	0	0
ENST00000356427	3463	3306.8	23.2077	0.361277
ENST00000294360	1085	928.796	489.529	27.1315
ENST00000483739	1912	1755.8	55.3814	1.6237
ENST00000470385	1009	852.796	14.9278	0.901086
ENST00000478839	1908	1751.8	3.64399	0.10708
ENST00000489755	720	563.796	3.26904	0.298479
ENST00000474227	841	684.796	15.6771	1.17848
ENST00000602807	490	333.942	5.57194	0.858915
ENST00000342619	1117	960.796	12.7118	0.681072
ENST00000354221	5176	5019.8	75.3534	0.772738
ENST00000469344	726	569.796	0	0
ENST00000303039	1074	917.796	0	0
ENST00000444891	1504	1347.8	24.3947	0.931724
ENST00000444057	578	421.87	0	0
ENST00000479217	779	622.796	23.0183	1.90258
ENST00000430472	1506	1349.8	16.3975	0.625353
ENST00000471304	489	332.942	7.63525	1.18051
ENST00000492175	585	428.87	0	0
ENST00000376848	884	727.796	31.162	2.2041
ENST00000474650	587	430.87	4.55315	0.543978
ENST00000461939	778	621.796	8.22083	0.680587
ENST00000454779	796	639.796	0.285898	0.023003
ENST00000476710	1202	1045.8	8.71716	0.429086
ENST00000471952	623	466.87	24.6714	2.72028
ENST00000463731	1504	1347.8	16.7922	0.641357
ENST00000448064	495	338.926	13.6992	2.08068
ENST00000549422	1283	1126.8	142.998	6.5328
ENST00000553066	1305	1148.8	62.7161	2.8103
ENST00000550443	1034	877.796	473.059	27.742
ENST00000551834	562	405.89	5.10584	0.64755
ENST00000405661	1258	1101.8	74.8789	3.49844
ENST00000552568	703	546.796	160.104	15.0728
ENST00000550152	639	482.846	43.1085	4.59589
ENST00000549178	971	814.796	12.7955	0.808397
ENST00000548548	887	730.796	10.3307	0.727698
ENST00000550550	322	169.051	15.1752	4.62096
ENST00000548571	223	81.0097	0	0
ENST00000549380	221	79.448	0	0
ENST00000383678	1360	1203.8	259.313	11.0889
ENST00000383677	1787	1630.8	120.411	3.80087
ENST00000295864	679	522.822	2.09566	0.20634
ENST00000485330	1635	1478.8	45.0137	1.56694
ENST00000488781	715	558.796	20.9596	1.93084
ENST00000467752	686	529.796	0	0
ENST00000473129	1518	1361.8	29.114	1.10054
ENST00000619116	1378	1221.8	3.08169	0.129839
ENST00000618381	964	807.796	0	0
ENST00000532171	585	428.87	2.89159	0.347077
ENST00000398776	2728	2571.8	2.10841	0.0422021
ENST00000526118	565	408.87	0	0
ENST00000524554	1501	1344.8	0	0
ENST00000533604	1051	894.796	0	0
ENST00000624277	3918	3761.8	0	0
ENST00000569961	3158	3001.8	0	0
ENST00000563590	3543	3386.8	0	0
ENST00000565954	1802	1645.8	1	0.0312781
ENST00000302270	930	773.796	0	0
ENST00000620886	1074	917.796	366.406	20.5509
ENST00000624356	755	598.796	0	0
ENST00000625559	714	557.796	7.72512	0.712928
ENST00000627466	738	581.796	1.33983	0.118548
ENST00000629010	838	681.796	23.7967	1.79671
ENST00000627980	421	265.427	0	0
ENST00000626875	340	186.184	12.1359	3.3554
ENST00000417669	3657	3500.8	0	0
ENST00000334209	582	425.87	0	0
